set_number,Year,Pieces,Minifigs,retale_price,resale_price,Launch date,Exit date,Theme,years_in_retirement,total_price_increase,average_increase_per_year,percentage_increase_per_year,adjusted_value_new,total_price_increase_real,percentage_increase_per_year_real,average_increase_per_year_real,Subtheme
60216-1,2019,943.0,7.0,99.99,89.68,01/01/2019,2021-12-31,City,1,-10.309999999999988,-10.309999999999988,-11.496431757359487,87.92156862745098,-12.068431372549014,-13.457216071084984,-12.068431372549014,Fire
60217-1,2019,363.0,3.0,59.99,43.8,01/01/2019,2020-12-31,City,2,-16.190000000000005,-8.095000000000002,-18.481735159817358,42.09919261822376,-17.89080738177624,-20.423296097918083,-8.94540369088812,Fire
60224-1,2019,84.0,1.0,9.99,11.05,01/06/2019,2020-12-31,City,2,1.0600000000000005,0.5300000000000002,4.796380090497739,10.62091503267974,0.6309150326797397,2.8548191523970123,0.31545751633986985,Space
60225-1,2019,202.0,2.0,29.99,25.14,01/06/2019,2020-12-31,City,2,-4.849999999999998,-2.424999999999999,-9.645982498011133,24.163783160322954,-5.826216839677045,-11.587543436111863,-2.9131084198385224,Space
60226-1,2019,273.0,2.0,39.99,27.47,01/06/2019,2021-12-31,City,1,-12.520000000000003,-12.520000000000003,-45.57699308336368,26.931372549019606,-13.058627450980396,-47.53777739708917,-13.058627450980396,Space
60227-1,2019,412.0,5.0,59.99,56.71,01/06/2019,2020-12-31,City,2,-3.280000000000001,-1.6400000000000006,-2.8919061893845894,54.50788158400615,-5.4821184159938525,-4.833467127485322,-2.7410592079969263,Space
60228-1,2019,837.0,7.0,99.99,88.29,01/06/2019,2021-12-31,City,1,-11.699999999999989,-11.699999999999989,-13.251783893985717,86.55882352941177,-13.431176470588227,-15.212568207711207,-13.431176470588227,Space
60229-1,2019,1055.0,8.0,149.99,144.89,01/06/2019,2021-12-31,City,1,-5.100000000000023,-5.100000000000023,-3.5199116571192097,142.04901960784312,-7.940980392156888,-5.480695970844702,-7.940980392156888,Space
60230-1,2019,209.0,15.0,39.99,37.26,01/06/2019,2020-12-31,City,2,-2.730000000000004,-1.365000000000002,-3.6634460547504086,35.813148788927336,-4.176851211072666,-5.605006992851136,-2.088425605536333,Space
60231-1,2019,201.0,2.0,29.99,21.47,01/06/2019,2020-12-31,City,2,-8.52,-4.26,-19.84163949697252,20.636293733179546,-9.353706266820453,-21.78320043507325,-4.676853133410226,Fire
60232-1,2019,234.0,4.0,49.99,31.51,01/06/2019,2020-12-31,City,2,-18.48,-9.24,-29.3240241193272,30.28642829680892,-19.70357170319108,-31.265585057427923,-9.85178585159554,Town
60233-1,2019,790.0,10.0,89.99,82.37,01/06/2019,2020-12-31,City,2,-7.61999999999999,-3.809999999999995,-4.625470438266353,79.17147251057285,-10.81852748942714,-6.567031376367087,-5.40926374471357,Town
60234-1,2019,183.0,14.0,39.99,32.87,01/06/2019,2020-12-31,City,2,-7.1200000000000045,-3.5600000000000023,-10.830544569516285,31.593617839292577,-8.396382160707425,-12.772105507617015,-4.198191080353713,Town
60235-1,2019,234.0,8.0,29.99,23.88,01/09/2019,2019-12-31,City,3,-6.109999999999999,-2.0366666666666666,-8.528754885538804,22.50265734898342,-7.487342651016579,-10.451343733970658,-2.495780883672193,Seasonal
60239-1,2019,92.0,1.0,9.99,8.96,01/01/2019,2021-12-31,City,1,-1.0299999999999994,-1.0299999999999994,-11.495535714285705,8.784313725490197,-1.2056862745098034,-13.456320028011199,-1.2056862745098034,Sky Police
60240-1,2019,84.0,1.0,9.99,13.87,01/01/2019,2019-12-31,City,3,3.879999999999999,1.293333333333333,9.324681566931025,13.070010780167504,3.0800107801675036,7.402092718499168,1.0266702600558346,Great Vehicles
70659-1,2019,97.0,1.0,9.99,12.76,01/01/2019,2019-12-31,Ninjago,3,2.7699999999999996,0.9233333333333332,7.2361546499477525,12.024032988820286,2.034032988820286,5.313565801515899,0.6780109962734286,Spinjitzu
70660-1,2019,97.0,1.0,9.99,11.29,01/01/2019,2019-12-31,Ninjago,3,1.299999999999999,0.43333333333333296,3.8382049010924093,10.63881915703613,0.6488191570361295,1.9156160526605535,0.2162730523453765,Spinjitzu
70661-1,2019,109.0,1.0,9.99,11.33,01/01/2019,2019-12-31,Ninjago,3,1.3399999999999999,0.4466666666666666,3.9423359811709324,10.676512050418014,0.6865120504180133,2.0197471327390804,0.2288373501393378,Spinjitzu
70662-1,2019,117.0,1.0,9.99,10.11,01/01/2019,2019-12-31,Ninjago,3,0.11999999999999922,0.03999999999999974,0.395647873392678,9.526878802270618,-0.4631211977293823,-1.526940975039177,-0.15437373257646078,Spinjitzu
70663-1,2019,227.0,2.0,19.99,21.99,01/01/2019,2019-12-31,Ninjago,3,2.0,0.6666666666666666,3.031681067151736,20.721668136689505,0.7316681366895068,1.109092218719883,0.24388937889650228,Spinjitzu
70664-1,2019,208.0,2.0,19.99,22.02,01/01/2019,2019-12-31,Ninjago,3,2.030000000000001,0.6766666666666671,3.0729639721465354,20.749937806725917,0.7599378067259188,1.1503751237146818,0.25331260224197294,Spinjitzu
70665-1,2019,154.0,3.0,14.99,16.89,01/01/2019,2020-12-31,Ninjago,2,1.9000000000000004,0.9500000000000002,5.624629958555359,16.234140715109575,1.244140715109575,3.6830690204546324,0.6220703575547875,Legacy
70666-1,2019,171.0,3.0,19.99,26.44,01/01/2019,2020-12-31,Ninjago,2,6.450000000000003,3.2250000000000014,12.197428139183062,25.413302575932335,5.423302575932336,10.25586720108233,2.711651287966168,Legacy
70667-1,2019,376.0,4.0,29.99,41.38,01/01/2019,2020-07-31,Ninjago,2,11.390000000000004,5.695000000000002,13.762687288545195,39.77316416762784,9.783164167627842,11.821126350444468,4.891582083813921,Legacy
70668-1,2019,490.0,4.0,39.99,61.54,01/01/2019,2020-12-31,Ninjago,2,21.549999999999997,10.774999999999999,17.508937276568084,59.150326797385624,19.160326797385622,15.567376338467357,9.580163398692811,Legacy
70669-1,2019,587.0,4.0,49.99,82.9,01/01/2019,2019-12-31,Ninjago,3,32.910000000000004,10.97,13.232810615199035,78.11852153394999,28.128521533949986,11.310221766767183,9.376173844649996,Legacy
70670-1,2019,1070.0,8.0,79.99,113.53,01/01/2019,2020-12-31,Ninjago,2,33.540000000000006,16.770000000000003,14.771426054787284,109.12149173394849,29.131491733948494,12.829865116686555,14.565745866974247,Legacy
70671-1,2019,81.0,2.0,14.99,16.62,01/06/2019,2020-12-31,Ninjago,2,1.6300000000000008,0.8150000000000004,4.903730445246693,15.974625144175318,0.9846251441753182,2.962169507145963,0.4923125720876591,Secrets of the Forbidden Spinjitzu
70672-1,2019,212.0,3.0,19.99,25.03,01/06/2019,2020-12-31,Ninjago,2,5.040000000000003,2.5200000000000014,10.06791849780264,24.058054594386775,4.068054594386776,8.12635755970191,2.034027297193388,Secrets of the Forbidden Spinjitzu
70673-1,2019,361.0,3.0,29.99,33.25,01/06/2019,2020-12-31,Ninjago,2,3.2600000000000016,1.6300000000000008,4.9022556390977465,31.958861976163014,1.9688619761630157,2.960694700997016,0.9844309880815079,Secrets of the Forbidden Spinjitzu
70674-1,2019,463.0,4.0,39.99,51.86,01/06/2019,2020-12-31,Ninjago,2,11.869999999999997,5.934999999999999,11.444273042807557,49.84621299500192,9.856212995001918,9.502712104706825,4.928106497500959,Secrets of the Forbidden Spinjitzu
70675-1,2019,450.0,5.0,49.99,52.95,01/06/2019,2020-12-31,Ninjago,2,2.960000000000001,1.4800000000000004,2.795089707271011,50.89388696655133,0.903886966551326,0.8535287691702795,0.451943483275663,Secrets of the Forbidden Spinjitzu
70676-1,2019,876.0,6.0,79.99,99.49,01/06/2019,2020-12-31,Ninjago,2,19.5,9.75,9.799979897477133,95.62668204536716,15.636682045367166,7.858418959376404,7.818341022683583,Secrets of the Forbidden Spinjitzu
70677-1,2019,1178.0,9.0,129.99,153.05,01/06/2019,2020-12-31,Ninjago,2,23.060000000000002,11.530000000000001,7.533485788957857,147.1068819684737,17.116881968473677,5.59192485085713,8.558440984236839,Secrets of the Forbidden Spinjitzu
70678-1,2019,1218.0,7.0,99.99,132.2,01/06/2019,2020-12-31,Ninjago,2,32.209999999999994,16.104999999999997,12.182299546142207,127.06651287966166,27.076512879661664,10.240738608041477,13.538256439830832,Secrets of the Forbidden Spinjitzu
70679-1,2019,951.0,6.0,84.99,128.08,01/01/2019,2020-12-31,Ninjago,2,43.09000000000002,21.54500000000001,16.821517801374146,123.10649750096118,38.11649750096119,14.879956863273417,19.058248750480594,Legacy
70680-1,2019,122.0,2.0,9.99,11.37,01/01/2019,2019-12-31,Ninjago,3,1.379999999999999,0.4599999999999997,4.045734388742302,10.714204943799894,0.7242049437998936,2.1231455403104476,0.24140164793329788,Legacy
70681-1,2019,70.0,1.0,9.99,10.59,01/06/2019,2020-07-31,Ninjago,2,0.5999999999999996,0.2999999999999998,2.832861189801698,10.178777393310265,0.18877739331026433,0.8913002517009647,0.09438869665513216,Spinjitzu Slam
70682-1,2019,72.0,1.0,9.99,10.7,01/06/2019,2020-07-31,Ninjago,2,0.7099999999999991,0.35499999999999954,3.3177570093457907,10.284505959246443,0.2945059592464432,1.3761960712450618,0.1472529796232216,Spinjitzu Slam
70683-1,2019,63.0,1.0,9.99,11.25,01/06/2019,2020-07-31,Ninjago,2,1.2599999999999998,0.6299999999999999,5.599999999999999,10.813148788927336,0.8231487889273357,3.6584390618992697,0.41157439446366784,Spinjitzu Slam
70684-1,2019,164.0,2.0,19.99,19.67,01/06/2019,2020-07-31,Ninjago,2,-0.31999999999999673,-0.15999999999999837,-0.8134214539908406,18.906189926951175,-1.0838100730488236,-2.7549823920915695,-0.5419050365244118,Spinjitzu Slam
70820-1,2019,482.0,6.0,49.99,27.02,01/01/2019,2019-12-31,The LEGO Movie 2,3,-22.970000000000002,-7.656666666666667,-28.33703429558352,25.461549479461137,-24.528450520538865,-30.259623144015375,-8.176150173512955,Miscellaneous
71044-1,2019,2925.0,5.0,329.99,405.01,01/09/2019,2021-12-31,Disney,1,75.01999999999998,75.01999999999998,18.522999432112783,397.0686274509804,67.07862745098038,16.562215118387293,67.07862745098038,Disney Parks
75223-1,2019,62.0,1.0,9.99,10.66,01/01/2019,2019-12-31,Star Wars,3,0.6699999999999999,0.2233333333333333,2.0950594121325827,10.045156086271493,0.055156086271493265,0.1724705637007294,0.018385362090497754,MicroFighters
75224-1,2019,92.0,1.0,9.99,15.77,01/01/2019,2019-12-31,Star Wars,3,5.779999999999999,1.9266666666666665,12.21729021348552,14.86042321580689,4.870423215806889,10.294701365053665,1.6234744052689631,MicroFighters
75225-1,2019,109.0,5.0,14.99,20.27,01/01/2019,2019-12-31,Star Wars,3,5.279999999999999,1.7599999999999998,8.682782437099162,19.100873721268588,4.110873721268588,6.7601935886673035,1.3702912404228627,The Last Jedi
75226-1,2019,118.0,4.0,14.99,28.37,01/01/2019,2019-12-31,Star Wars,3,13.38,4.46,15.720831864645753,26.73368463109965,11.743684631099649,13.798243016213897,3.914561543699883,Battlefront
75228-1,2019,177.0,3.0,19.99,32.34,01/01/2019,2019-12-31,Star Wars,3,12.350000000000005,4.116666666666668,12.72933415790559,30.474704299251417,10.484704299251419,10.806745309473735,3.494901433083806,MicroFighters
75229-1,2019,329.0,4.0,29.99,36.94,01/01/2019,2019-12-31,Star Wars,3,6.949999999999999,2.3166666666666664,6.271431149611984,34.80938703816782,4.819387038167822,4.348842301180132,1.6064623460559406,Episode IV
75233-1,2019,389.0,4.0,49.99,93.33,01/01/2019,2019-12-31,Star Wars,3,43.339999999999996,14.446666666666665,15.479124254437657,87.94694348327565,37.956943483275644,13.556535406005802,12.652314494425214,Episode III
75234-1,2019,689.0,5.0,59.99,95.89,01/01/2019,2020-12-31,Star Wars,2,35.9,17.95,18.719365940139742,92.16647443291042,32.17647443291042,16.777805002039013,16.08823721645521,Episode III
75235-1,2019,132.0,3.0,29.99,30.79,01/01/2019,2020-12-31,Star Wars,2,0.8000000000000007,0.40000000000000036,1.29912309191296,29.59438677431757,-0.3956132256824283,-0.6424378461877693,-0.19780661284121415,Episode IV
75236-1,2019,191.0,2.0,19.99,20.15,01/04/2019,2020-07-31,Star Wars,2,0.16000000000000014,0.08000000000000007,0.39702233250620383,19.367550941945403,-0.6224490580545954,-1.5445386055945296,-0.3112245290272977,The Force Awakens
75237-1,2019,77.0,2.0,19.99,25.94,01/01/2019,2020-07-31,Star Wars,2,5.950000000000003,2.9750000000000014,11.468774094063228,24.93271818531334,4.942718185313343,9.527213155962496,2.4713590926566713,Episode IV
75239-1,2019,235.0,2.0,29.99,22.06,01/04/2019,2020-07-31,Star Wars,2,-7.93,-3.965,-17.97370806890299,21.203383314109956,-8.786616685890042,-19.915269007003722,-4.393308342945021,Episode V
75240-1,2019,496.0,4.0,69.99,81.28,01/04/2019,2020-12-31,Star Wars,2,11.290000000000006,5.645000000000003,6.94512795275591,78.12379853902345,8.13379853902346,5.003567014655179,4.06689926951173,Resistance
75241-1,2019,504.0,6.0,59.99,49.44,01/04/2019,2020-12-31,Star Wars,2,-10.550000000000004,-5.275000000000002,-10.669498381877029,47.52018454440599,-12.46981545559401,-12.61105931997776,-6.234907727797005,Episode V
75242-1,2019,396.0,3.0,49.99,50.84,01/04/2019,2020-12-31,Star Wars,2,0.8500000000000014,0.4250000000000007,0.8359559402045648,48.86582083813918,-1.1241791618608232,-1.1056049978961675,-0.5620895809304116,Resistance
75243-1,2019,1007.0,6.0,119.99,188.4,01/04/2019,2020-12-31,Star Wars,2,68.41000000000001,34.205000000000005,18.155520169851382,181.08419838523645,61.09419838523645,16.21395923175065,30.547099192618226,Episode V
75244-1,2019,1768.0,6.0,199.99,253.54,04/05/2019,2020-12-31,Star Wars,2,53.54999999999998,26.77499999999999,10.560463832136938,243.6947327950788,43.7047327950788,8.618902894036207,21.8523663975394,Episode IV
75245-1,2019,280.0,9.0,39.99,34.58,01/09/2019,2019-12-31,Star Wars,3,-5.410000000000004,-1.8033333333333346,-5.2149604781183765,32.58550632863679,-7.404493671363213,-7.137549326550235,-2.468164557121071,Seasonal
75246-1,2019,159.0,2.0,19.99,18.51,04/10/2019,2020-12-31,Star Wars,2,-1.4799999999999969,-0.7399999999999984,-3.997839005942725,17.791234140715112,-2.1987658592848867,-5.939399944043453,-1.0993829296424433,Episode IV
75247-1,2019,62.0,2.0,14.99,19.97,01/01/2019,2019-12-31,Star Wars,3,4.979999999999999,1.6599999999999995,8.312468703054579,18.818177020904475,3.8281770209044748,6.389879854622726,1.2760590069681583,Episode VI
75248-1,2019,269.0,2.0,29.99,31.62,04/10/2019,2020-12-31,Star Wars,2,1.6300000000000026,0.8150000000000013,2.577482605945608,30.3921568627451,0.40215686274510176,0.6359216678448795,0.20107843137255088,The Rise of Skywalker
75249-1,2019,578.0,5.0,69.99,55.91,04/10/2019,2021-12-31,Star Wars,1,-14.079999999999998,-14.079999999999998,-25.18333035235199,54.81372549019608,-15.176274509803918,-27.144114666077478,-15.176274509803918,The Rise of Skywalker
75250-1,2019,373.0,4.0,39.99,33.17,04/10/2019,2020-12-31,Star Wars,2,-6.82,-3.41,-10.2803738317757,31.881968473663978,-8.108031526336024,-12.22193476987643,-4.054015763168012,The Rise of Skywalker
75254-1,2019,540.0,4.0,49.99,48.99,04/10/2019,2021-12-31,Star Wars,1,-1.0,-1.0,-2.0412329046744233,48.029411764705884,-1.960588235294118,-4.0020172183999145,-1.960588235294118,The Mandalorian
75256-1,2019,1005.0,6.0,129.99,122.36,04/10/2019,2021-12-31,Star Wars,1,-7.63000000000001,-7.63000000000001,-6.2356979405034405,119.96078431372548,-10.029215686274526,-8.196482254228936,-10.029215686274526,The Rise of Skywalker
75258-1,2019,279.0,3.0,29.99,33.95,01/04/2019,2020-12-31,Star Wars,2,3.9600000000000044,1.9800000000000022,5.832106038291611,32.631680123029604,2.641680123029605,3.8905451001908764,1.3208400615148026,Episode I
75259-1,2019,309.0,4.0,39.99,78.5,01/04/2019,2019-12-31,Star Wars,3,38.51,12.836666666666666,16.35244161358811,73.97230326194298,33.98230326194298,14.429852765156255,11.327434420647661,Episode V
75261-1,2019,250.0,5.0,29.99,66.16,01/04/2019,2019-12-31,Star Wars,3,36.17,12.056666666666667,18.22349858927852,62.34404565363245,32.354045653632454,16.300909740846663,10.78468188454415,Episode III
75262-1,2019,125.0,5.0,19.99,36.5,01/04/2019,2019-12-31,Star Wars,3,16.51,5.503333333333334,15.077625570776258,34.39476521096712,14.404765210967124,13.155036722344406,4.801588403655708,Legends
75890-1,2019,198.0,1.0,14.99,15.5,01/01/2019,2021-07-31,Speed Champions,1,0.5099999999999998,0.5099999999999998,3.29032258064516,15.196078431372548,0.2060784313725481,1.3295382669196654,0.2060784313725481,Ferrari
75891-1,2019,198.0,1.0,14.99,16.34,01/01/2019,2021-07-31,Speed Champions,1,1.3499999999999996,1.3499999999999996,8.261933904528762,16.019607843137255,1.0296078431372546,6.301149590803272,1.0296078431372546,Chevrolet
75892-1,2019,219.0,1.0,14.99,17.83,01/01/2019,2021-07-31,Speed Champions,1,2.839999999999998,2.839999999999998,15.92821088053841,17.48039215686274,2.4903921568627414,13.96742656681291,2.4903921568627414,McLaren
75893-1,2019,478.0,3.0,29.99,39.75,01/01/2019,2021-07-31,Speed Champions,1,9.760000000000002,9.760000000000002,24.55345911949686,38.970588235294116,8.980588235294118,22.592674805771367,8.980588235294118,Dodge
75894-1,2019,481.0,4.0,49.99,55.17,01/01/2019,2020-12-31,Speed Champions,2,5.18,2.59,4.69458038789197,53.02768166089965,3.0376816608996506,2.7530194497912364,1.5188408304498253,Mini
75895-1,2019,180.0,1.0,14.99,20.27,01/08/2019,2021-07-31,Speed Champions,1,5.279999999999999,5.279999999999999,26.048347311297483,19.872549019607842,4.882549019607842,24.087562997571986,4.882549019607842,Porsche
75934-1,2019,168.0,3.0,19.99,26.11,01/06/2019,2020-12-31,Jurassic World,2,6.120000000000001,3.0600000000000005,11.719647644580624,25.096116878123798,5.1061168781237996,9.778086706479892,2.5530584390618998,Legend of Isla Nublar
75935-1,2019,434.0,4.0,59.99,66.27,01/06/2019,2021-07-31,Jurassic World,1,6.279999999999994,6.279999999999994,9.476384487701818,64.97058823529412,4.980588235294114,7.51560017397633,4.980588235294114,Legend of Isla Nublar
75936-1,2019,3120.0,6.0,249.99,286.29,01/07/2019,2021-12-31,Jurassic World,1,36.30000000000001,36.30000000000001,12.67945090642356,280.6764705882353,30.686470588235295,10.718666592698066,30.686470588235295,Jurassic Park
75937-1,2019,447.0,4.0,59.99,88.27,01/06/2019,2020-12-31,Jurassic World,2,28.279999999999994,14.139999999999997,16.019032513877875,84.84236831987697,24.852368319876966,14.077471575777142,12.426184159938483,Legend of Isla Nublar
75938-1,2019,716.0,4.0,89.99,137.17,01/06/2019,2020-12-31,Jurassic World,2,47.17999999999999,23.589999999999996,17.1976379674856,131.84352172241444,41.85352172241444,15.256077029384867,20.92676086120722,Legend of Isla Nublar
75945-1,2019,121.0,4.0,19.99,23.62,01/06/2019,2020-12-31,Harry Potter,2,3.6300000000000026,1.8150000000000013,7.684165961049963,22.702806612841215,2.7128066128412165,5.74260502294923,1.3564033064206082,Prisoner of Azkaban
75946-1,2019,265.0,4.0,29.99,40.68,01/06/2019,2020-12-31,Harry Potter,2,10.690000000000001,5.345000000000001,13.139134709931172,39.10034602076124,9.110346020761245,11.19757377183044,4.5551730103806225,Goblet of Fire
75947-1,2019,496.0,6.0,59.99,58.08,01/06/2019,2021-12-31,Harry Potter,1,-1.9100000000000037,-1.9100000000000037,-3.2885674931129536,56.94117647058823,-3.04882352941177,-5.2493518068384475,-3.04882352941177,Prisoner of Azkaban
75957-1,2019,403.0,3.0,39.99,35.23,01/06/2019,2021-12-31,Harry Potter,1,-4.760000000000005,-4.760000000000005,-13.511212035197289,34.53921568627451,-5.450784313725492,-15.471996348922772,-5.450784313725492,Prisoner of Azkaban
75958-1,2019,430.0,4.0,49.99,55.13,01/08/2019,2020-12-31,Harry Potter,2,5.140000000000001,2.5700000000000003,4.661708688554326,52.989234909650136,2.9992349096501343,2.720147750453595,1.4996174548250671,Goblet of Fire
75964-1,2019,305.0,8.0,39.99,34.83,01/09/2019,2019-12-31,Harry Potter,3,-5.160000000000004,-1.7200000000000013,-4.938271604938275,32.82108691227355,-7.168913087726452,-6.860860453370133,-2.3896376959088172,Seasonal
75965-1,2019,184.0,6.0,19.99,30.56,01/08/2019,2020-12-31,Harry Potter,2,10.57,5.285,17.29384816753927,29.37331795463283,9.383317954632833,15.352287229438536,4.691658977316417,Goblet of Fire
76116-1,2019,174.0,3.0,19.99,27.28,01/01/2019,2019-12-31,DC Comics Super Heroes,3,7.290000000000003,2.430000000000001,8.90762463343109,25.70655328644337,5.7165532864433715,6.985035784999233,1.9055177621477906,Batman
76117-1,2019,375.0,4.0,39.99,57.17,01/01/2019,2019-12-31,DC Comics Super Heroes,3,17.18,5.726666666666667,10.01690863506501,53.87256786605453,13.88256786605453,8.094319786633157,4.627522622018176,Batman
76118-1,2019,200.0,3.0,19.99,28.14,01/06/2019,2020-12-31,DC Comics Super Heroes,2,8.150000000000002,4.075000000000001,14.481165600568588,27.04728950403691,7.057289504036913,12.539604662467863,3.5286447520184563,Batman
76119-1,2019,342.0,2.0,29.99,38.55,01/06/2019,2020-12-31,DC Comics Super Heroes,2,8.559999999999999,4.279999999999999,11.102464332036316,37.05305651672433,7.063056516724334,9.160903393935584,3.531528258362167,Batman
76120-1,2019,489.0,4.0,49.99,67.82,01/06/2019,2020-12-31,DC Comics Super Heroes,2,17.82999999999999,8.914999999999996,13.145089943969326,65.18646674356016,15.196466743560158,11.203529005868592,7.598233371780079,Batman
76122-1,2019,1038.0,6.0,99.99,109.65,01/06/2019,2020-12-31,DC Comics Super Heroes,2,9.66000000000001,4.830000000000005,4.40492476060192,105.39215686274511,5.402156862745116,2.4633638225011927,2.701078431372558,Batman
76123-1,2019,167.0,4.0,19.99,24.82,01/04/2019,2020-12-31,Marvel Super Heroes,2,4.830000000000002,2.415000000000001,9.730056406124097,23.856209150326798,3.8662091503267995,7.788495468023367,1.9331045751633997,Avengers: Endgame
76124-1,2019,362.0,4.0,34.99,34.62,01/04/2019,2020-12-31,Marvel Super Heroes,2,-0.37000000000000455,-0.18500000000000227,-0.5343731946851598,33.27566320645905,-1.7143367935409515,-2.475934132785892,-0.8571683967704757,Avengers: Endgame
76125-1,2019,524.0,6.0,59.99,52.78,01/04/2019,2021-12-31,Marvel Super Heroes,1,-7.210000000000001,-7.210000000000001,-13.660477453580903,51.745098039215684,-8.244901960784318,-15.621261767306398,-8.244901960784318,Avengers: Endgame
76126-1,2019,838.0,6.0,79.99,90.39,01/04/2019,2020-12-31,Marvel Super Heroes,2,10.400000000000006,5.200000000000003,5.75284876645647,86.8800461361015,6.890046136101503,3.8112878283557383,3.4450230680507516,Avengers: Endgame
76127-1,2019,307.0,3.0,29.99,32.87,01/01/2019,2020-12-31,Marvel Super Heroes,2,2.879999999999999,1.4399999999999995,4.380894432613324,31.593617839292577,1.6036178392925784,2.4393334945125926,0.8018089196462892,Captain Marvel
76128-1,2019,294.0,3.0,29.99,33.05,22/04/2019,2020-12-31,Marvel Super Heroes,2,3.0599999999999987,1.5299999999999994,4.629349470499243,31.766628219915415,1.7766282199154162,2.687788532398512,0.8883141099577081,Spider-Man: Far From Home
76129-1,2019,471.0,4.0,39.99,39.64,22/04/2019,2019-12-31,Marvel Super Heroes,3,-0.3500000000000014,-0.11666666666666714,-0.29431550622267194,37.35365734144484,-2.636342658555165,-2.216904354654528,-0.878780886185055,Spider-Man: Far From Home
76130-1,2019,504.0,4.0,69.99,59.96,22/04/2019,2020-12-31,Marvel Super Heroes,2,-10.029999999999994,-5.014999999999997,-8.363909272848561,57.631680123029604,-12.358319876970391,-10.305470210949293,-6.179159938485196,Spider-Man: Far From Home
76131-1,2019,699.0,7.0,99.99,100.22,01/04/2019,2020-12-31,Marvel Super Heroes,2,0.23000000000000398,0.11500000000000199,0.11474755537817002,96.3283352556709,-3.6616647443291015,-1.826813382722561,-1.8308323721645507,Avengers: Endgame
76137-1,2019,59.0,2.0,9.99,13.0,01/06/2019,2020-12-31,DC Comics Super Heroes,2,3.01,1.505,11.576923076923077,12.49519415609381,2.5051941560938094,9.635362138822344,1.2525970780469047,Batman
76138-1,2019,171.0,4.0,39.99,34.46,01/06/2019,2020-12-31,DC Comics Super Heroes,2,-5.530000000000001,-2.7650000000000006,-8.02379570516541,33.12187620146098,-6.868123798539024,-9.96535664326614,-3.434061899269512,Batman
76139-1,2019,3306.0,3.0,249.99,284.07,29/11/2019,2021-12-31,DC Comics Super Heroes,1,34.079999999999984,34.079999999999984,11.997042982363498,278.5,28.50999999999999,10.036258668638007,28.50999999999999,Batman 1989
76144-1,2019,482.0,5.0,59.99,54.77,01/12/2019,2020-12-31,Marvel Super Heroes,2,-5.219999999999999,-2.6099999999999994,-4.76538250867263,52.64321414840446,-7.346785851595541,-6.706943446773363,-3.6733929257977707,Avengers: Endgame
80103-1,2019,643.0,15.0,49.99,55.17,01/05/2019,2019-12-31,Seasonal,3,5.18,1.7266666666666666,3.129720258594647,51.98792319696044,1.9979231969604356,1.2071314101627912,0.6659743989868119,Chinese Traditional Festivals
10277-1,2020,1271.0,2.0,99.99,119.35,01/07/2020,2021-12-31,Creator Expert,1,19.36,19.36,16.22119815668203,117.00980392156862,17.019803921568624,14.260413842956535,17.019803921568624,Trains
10922-1,2020,35.0,1.0,29.99,22.21,01/06/2020,2021-12-31,Duplo,1,-7.779999999999998,-7.779999999999998,-35.029266096352984,21.774509803921568,-8.21549019607843,-36.99005041007848,-8.21549019607843,Disney Princess
21159-1,2020,303.0,4.0,29.99,27.78,01/01/2020,2021-12-31,Minecraft,1,-2.2099999999999973,-2.2099999999999973,-7.955363570914317,27.235294117647058,-2.7547058823529404,-9.916147884639814,-2.7547058823529404,Minifig-scale
21162-1,2020,74.0,2.0,9.99,10.07,01/01/2020,2021-12-31,Minecraft,1,0.08000000000000007,0.08000000000000007,0.7944389275074485,9.872549019607844,-0.11745098039215662,-1.16634538621804,-0.11745098039215662,Minifig-scale
21163-1,2020,504.0,4.0,39.99,47.32,01/06/2020,2021-12-31,Minecraft,1,7.329999999999998,7.329999999999998,15.49027895181741,46.3921568627451,6.402156862745095,13.529494638091915,6.402156862745095,Minifig-scale
30366-1,2020,37.0,1.0,4.99,3.75,01/01/2020,2020-12-31,City,2,-1.2400000000000002,-0.6200000000000001,-16.533333333333335,3.6043829296424454,-1.3856170703575548,-18.474894271434064,-0.6928085351787774,Police
30367-1,2020,39.0,1.0,4.99,4.65,01/01/2020,2020-12-31,City,2,-0.33999999999999986,-0.16999999999999993,-3.6559139784946217,4.469434832756632,-0.520565167243368,-5.597474916595354,-0.260282583621684,Police
30368-1,2020,33.0,1.0,4.99,3.51,01/01/2020,2020-12-31,City,2,-1.4800000000000004,-0.7400000000000002,-21.08262108262109,3.3737024221453287,-1.6162975778546715,-23.024182020721817,-0.8081487889273358,Fire
30369-1,2020,45.0,1.0,4.99,4.31,01/01/2020,2020-12-31,City,2,-0.6800000000000006,-0.3400000000000003,-7.888631090487247,4.142637447135717,-0.8473625528642836,-9.830192028587978,-0.4236812764321418,Traffic
30453-1,2020,32.0,2.0,4.99,6.1,01/01/2020,2020-12-31,Marvel Super Heroes,2,1.1099999999999994,0.5549999999999997,9.098360655737702,5.86312956555171,0.87312956555171,7.156799717636968,0.436564782775855,Captain Marvel
30463-1,2020,38.0,1.0,4.99,5.9,01/01/2020,2020-12-31,Hidden Side,2,0.9100000000000001,0.45500000000000007,7.711864406779662,5.670895809304114,0.680895809304114,5.770303468678931,0.340447904652057,Promotional
