Number,Theme,Subtheme,Year,RRP (USD),Minifigs,Pieces,Launch date,Retired Date,min_value_new,max_value_new,quantity_new,min_value_used,max_value_used,mean_value_used,quantity_used,final_value_new
4784-1,Duplo,Castle,2005.0,15.0,1.0,8.0,,,,,,,,,,169.88
4820-1,Duplo,Princess Castle,2005.0,79.99,3.0,78.0,01/06/2005,31/12/2008,,,,,,,,127.94
4821-1,Duplo,Princess Castle,2005.0,13.0,2.0,15.0,,,,,,,,,,100.0
4822-1,Duplo,Princess Castle,2005.0,8.0,1.0,12.0,,,,,,,,,,27.96
4868-1,Bionicle,Rahaga,2005.0,4.0,,28.0,,,,,,,,,,24.65
4869-1,Bionicle,Rahaga,2005.0,4.0,,28.0,,,29.11240748412814,29.11240748412814,1.0,7.961123738928888,15.675911722222844,11.024744146726531,8.0,29.11240748412814
4870-1,Bionicle,Rahaga,2005.0,4.0,,28.0,,,54.86569102777995,54.86569102777995,1.0,9.0,17.24350289444513,12.648150429034771,5.0,54.86569102777995
4877-1,Bionicle,Rahaga,2005.0,4.0,,28.0,,,23.40189678531839,32.471531424604464,2.0,10.700365584560595,18.788,13.770827285012418,5.0,27.936714104961425
4878-1,Bionicle,Rahaga,2005.0,4.0,,28.0,,,26.0609852378186,26.0609852378186,1.0,7.558028866071728,10.715605370119471,9.315160528778604,9.0,26.0609852378186
4879-1,Bionicle,Rahaga,2005.0,4.0,,28.0,,,26.0609852378186,32.471531424604464,2.0,4.478831920635098,15.664714642421258,10.098723394257645,9.0,29.26625833121153
4881-1,Creator,Designer Set,2005.0,10.0,,218.0,,,,,,,,,,28.9
4882-1,Creator,Designer Set,2005.0,10.0,,161.0,,,,,,,,,,25.05
4883-1,Creator,Designer Set,2005.0,20.0,,273.0,01/01/2005,31/12/2006,,,,,,,,40.0
4884-1,Creator,Designer Set,2005.0,30.0,,630.0,01/06/2005,31/12/2006,134.11426884577196,134.11426884577196,1.0,64.38320885912954,67.09067976276735,65.73694431094845,2.0,134.11426884577196
4888-1,Creator,Designer Set,2005.0,40.0,,623.0,01/06/2005,31/12/2006,,,,,,,,176.0
5463-1,Baby,,2005.0,10.0,1.0,6.0,,,,,,,,,,22.0
5503-1,Duplo,,2005.0,10.0,,32.0,,,,,,,,,,36.91
5504-1,Duplo,,2005.0,10.0,,32.0,,,,,,,,,,12.99
5524-1,Factory,,2005.0,40.0,,607.0,,,,,,,,,,60.0
5525-1,Factory,,2005.0,70.0,,1344.0,,,,,,,,,,100.0
5526-1,Factory,,2005.0,130.0,,2747.0,,,,,,,,,,730.97
5552-1,Duplo,Thomas the Tank Engine,2005.0,20.0,1.0,32.0,,,,,,,,,,150.98
5554-1,Duplo,Thomas the Tank Engine,2005.0,29.99,2.0,61.0,01/06/2005,31/05/2008,,,,,,,,207.6
5555-1,Duplo,Thomas the Tank Engine,2005.0,15.0,1.0,18.0,,,,,,,,,,124.9
5556-1,Duplo,Thomas the Tank Engine,2005.0,10.0,1.0,15.0,,,,,,,,,,66.33
5960-1,Belville,,2005.0,70.0,3.0,237.0,01/03/2005,31/12/2006,,,,,,,,160.0
5961-1,Belville,,2005.0,19.99,1.0,57.0,01/03/2005,31/07/2006,112.0,112.0,1.0,33.53192174543112,47.643574555755855,42.712990711708045,3.0,112.0
5962-1,Belville,,2005.0,20.0,1.0,82.0,01/03/2005,31/12/2005,,,,,,,,28.78
5963-1,Belville,,2005.0,19.99,1.0,55.0,01/03/2005,31/12/2006,,,,,,,,70.0
5964-1,Belville,,2005.0,6.0,1.0,49.0,01/03/2005,31/12/2005,,,,,,,,20.46
5994-1,Castle,Knights' Kingdom II,2005.0,1.0,,27.0,,,7.0,8.091,100.0,7.99,7.99,7.99,1.0,7.5455
6966-1,Star Wars,Episode III,2005.0,4.99,,38.0,01/02/2005,31/12/2005,,,,,,,,7.94
7015-1,Vikings,,2005.0,5.0,1.0,76.0,01/08/2005,31/12/2006,41.37331834699802,41.37331834699802,1.0,33.516557179246554,61.74,47.62827858962328,2.0,41.37331834699802
7016-1,Vikings,,2005.0,10.0,2.0,112.0,01/08/2005,31/12/2006,,,,,,,,102.54
7017-1,Vikings,,2005.0,20.0,2.0,225.0,01/08/2005,31/12/2006,,,,,,,,180.19
7018-1,Vikings,,2005.0,50.0,6.0,578.0,01/08/2005,31/12/2007,390.7780850754123,390.7780850754123,2.0,262.03101619765414,310.29988760248517,291.55068614766947,3.0,390.7780850754123
7019-1,Vikings,,2005.0,70.0,6.0,1019.0,01/08/2005,31/12/2006,,,,,,,,414.73
7235-1,City,Police,2005.0,3.99,1.0,28.0,01/01/2005,31/12/2006,11.18588272178616,12.31678778174652,3.0,3.355764816535847,6.438320885912954,4.990514858866362,12.0,11.936087068492538
7236-1,City,Police,2005.0,5.99,1.0,59.0,01/01/2005,31/12/2010,,,,,,,,14.17
7237-1,City,Police,2005.0,69.99,5.0,586.0,01/01/2005,31/12/2007,,,,,,,,178.5
7238-1,City,Fire,2005.0,9.99,1.0,75.0,01/01/2005,30/06/2007,,,,,,,,28.61
7239-1,City,Fire,2005.0,22.99,2.0,214.0,,,,,,,,,,50.12
7240-1,City,Fire,2005.0,30.0,3.0,260.0,,,78.32357321210628,78.32357321210628,1.0,20.361889619187316,61.572741828931015,39.67626843372095,4.0,78.32357321210628
7241-1,City,Fire,2005.0,3.99,1.0,46.0,01/01/2005,31/12/2006,7.278101871032035,10.066174741627384,6.0,1.802,6.709067976276736,4.333930554232429,17.0,9.066835369335678
7242-1,City,Construction,2005.0,7.99,1.0,63.0,01/03/2005,31/12/2009,,,,,,,,24.3
7243-1,City,Construction,2005.0,39.99,3.0,298.0,01/03/2005,31/12/2006,167.9561970238162,167.9561970238162,1.0,69.99,69.99,69.99,1.0,167.9561970238162
7244-1,City,Harbour,2005.0,29.99,2.0,107.0,,,,,,,,,,58.48
7245-1,City,Police,2005.0,12.99,2.0,98.0,01/01/2005,31/12/2010,,,,,,,,28.3
7246-1,City,Construction,2005.0,3.99,1.0,36.0,01/01/2005,31/12/2007,,,,,,,,13.35
7248-1,City,Construction,2005.0,19.99,1.0,127.0,01/03/2005,31/12/2008,,,,,,,,62.5
7249-1,City,Construction,2005.0,69.99,2.0,524.0,01/03/2005,31/12/2008,,,,,,,,200.28
7250-1,Star Wars,Episode III,2005.0,10.0,1.0,108.0,02/04/2005,31/12/2006,82.74663669399604,100.77371821428972,2.0,32.471531424604464,41.37331834699802,36.928005345680155,3.0,91.76017745414288
7251-1,Star Wars,Episode III,2005.0,7.0,3.0,53.0,02/04/2005,31/12/2005,,,,,,,,58.57
7252-1,Star Wars,Episode III,2005.0,15.0,1.0,148.0,02/04/2005,31/12/2005,,,,,,,,42.15
7255-1,Star Wars,Episode III,2005.0,20.0,2.0,111.0,02/04/2005,31/12/2005,,,,,,,,189.56
7256-1,Star Wars,Episode III,2005.0,20.0,1.0,202.0,01/02/2005,31/12/2006,,,,,,,,111.32
7257-1,Star Wars,Episode III,2005.0,30.0,2.0,282.0,02/04/2005,31/12/2005,,,,,,,,310.0
7258-1,Star Wars,Episode III,2005.0,30.0,5.0,366.0,02/04/2005,31/12/2005,,,,,,,,161.17
7259-1,Star Wars,Episode III,2005.0,40.0,4.0,396.0,01/03/2005,31/12/2006,275.82212231332016,275.82212231332016,1.0,124.11995504099409,137.91106115666008,131.01550809882707,2.0,275.82212231332016
7260-1,Star Wars,Episode III,2005.0,50.0,6.0,376.0,02/04/2005,31/12/2005,,,,,,,,301.46
7261-1,Star Wars,Episode III,2005.0,90.0,7.0,801.0,02/04/2005,01/04/2006,,,,,,,,387.36
7263-1,Star Wars,Episode IV,2005.0,20.0,2.0,159.0,01/02/2005,31/12/2005,,,,,,,,124.09
7264-1,Star Wars,Episode VI,2005.0,50.0,10.0,367.0,01/03/2005,31/12/2005,,,,,,,,319.29
7280-1,City,General,2005.0,14.99,,2.0,,,13.425298682103708,32.22519566896953,38.0,19.65232621482406,19.65232621482406,19.65232621482406,1.0,19.888630593234826
7281-1,City,General,2005.0,14.99,,2.0,,,,,,,,,,11.44
7283-1,Star Wars,Episode III,2005.0,50.0,4.0,567.0,01/10/2005,31/12/2005,,,,,,,,585.0
7324-1,City,Seasonal,2005.0,15.0,9.0,203.0,,,,,,,,,,44.47
7344-1,City,Construction,2005.0,30.0,1.0,187.0,01/06/2005,01/03/2006,105.8124041250042,105.8124041250042,1.0,43.612625827184274,43.612625827184274,43.612625827184274,1.0,105.8124041250042
7473-1,Dino Attack,,2005.0,4.0,1.0,42.0,01/09/2005,31/12/2006,,,,,,,,30.0
7474-1,Dino Attack,,2005.0,10.0,1.0,87.0,01/09/2005,31/12/2006,,,,,,,,50.0
7475-1,Dino Attack,,2005.0,20.0,1.0,254.0,01/09/2005,31/12/2006,,,,,,,,61.97
7476-1,Dino Attack,,2005.0,40.0,3.0,278.0,01/09/2005,31/12/2006,,,,,,,,112.5
7477-1,Dino Attack,,2005.0,70.0,4.0,605.0,01/09/2005,31/12/2006,,,,,,,,289.27
7523-1,Clikits,,2005.0,5.0,,16.0,,,,,,,,,,11.44
7533-1,Clikits,,2005.0,8.0,1.0,67.0,01/01/2005,31/12/2005,,,,,,,,9.54
7534-1,Clikits,,2005.0,8.0,1.0,67.0,01/01/2005,31/12/2005,,,,,,,,9.54
7535-1,Clikits,,2005.0,8.0,1.0,67.0,01/01/2005,31/12/2005,,,,,,,,21.28
7536-1,Clikits,,2005.0,13.0,,72.0,01/01/2005,31/12/2005,,,,,,,,19.88
7537-1,Clikits,,2005.0,15.0,,74.0,01/01/2005,31/07/2006,,,,,,,,27.02
7540-1,Clikits,,2005.0,10.0,,66.0,01/06/2005,31/07/2006,,,,,,,,14.5
7541-1,Clikits,,2005.0,10.0,,70.0,01/06/2005,31/12/2005,,,,,,,,14.5
7542-1,Clikits,,2005.0,20.0,,50.0,01/06/2005,31/12/2005,,,,,,,,12.75
7557-1,Clikits,,2005.0,3.0,,14.0,,,,,,,,,,5.27
7558-1,Clikits,,2005.0,3.0,,14.0,,,,,,,,,,5.89
7559-1,Clikits,,2005.0,3.0,,14.0,,,,,,,,,,3.95
7574-1,Clikits,,2005.0,20.0,,115.0,01/09/2005,31/12/2005,,,,,,,,53.95
7841-1,Duplo,Airport,2005.0,20.0,3.0,25.0,,,,,,,,,,86.13
7843-1,Duplo,Airport,2005.0,39.99,2.0,32.0,01/06/2005,31/12/2007,,,,,,,,81.75
8415-1,Technic,,2005.0,30.0,,284.0,01/01/2005,31/12/2006,,,,,,,,69.97
8416-1,Technic,,2005.0,69.99,,729.0,01/06/2005,31/12/2006,,,,,,,,135.26
8418-1,Technic,,2005.0,5.99,,66.0,01/01/2005,31/12/2007,,,,,,,,28.0
8419-1,Technic,,2005.0,20.0,,286.0,01/01/2005,31/12/2007,,,,,,,,47.68
8420-1,Technic,,2005.0,49.99,,506.0,01/06/2005,31/12/2006,,,,,,,,196.83
8421-1,Technic,,2005.0,150.0,,1884.0,01/06/2005,31/12/2007,558.7342820992285,726.6904791230447,5.0,167.84422622580033,218.2870707319531,193.0656484788767,2.0,614.9996081022069
8641-1,Racers,Tiny Turbos,2005.0,4.0,,52.0,,,,,,,,,,10.64
8642-1,Racers,Tiny Turbos,2005.0,4.0,,43.0,,,,,,,,,,10.64
8643-1,Racers,Tiny Turbos,2005.0,4.0,,46.0,,,,,,,,,,9.0
8644-1,Racers,Tiny Turbos,2005.0,4.0,,36.0,,,,,,,,,,5.99
8645-1,Racers,Power Racers,2005.0,10.0,,126.0,,,,,,,,,,23.06
8646-1,Racers,Power Racers,2005.0,10.0,,126.0,,,,,,,,,,17.07
8647-1,Racers,Power Racers,2005.0,10.0,,76.0,,,,,,,,,,26.26
8648-1,Racers,Power Racers,2005.0,10.0,,64.0,,,18.12919190675072,18.12919190675072,1.0,3.6,9.853430225397217,6.726715112698608,2.0,18.12919190675072
8649-1,Racers,Power Racers,2005.0,49.99,,622.0,01/06/2005,31/12/2006,,,,,,,,194.14
8650-1,Racers,Power Racers,2005.0,20.0,,254.0,,,,,,,,,,30.85
8651-1,Racers,Power Racers,2005.0,20.0,,242.0,01/06/2005,31/12/2005,,,,,,,,61.7
8652-1,Racers,Ferrari,2005.0,40.0,,477.0,01/01/2005,31/12/2006,245.4287921710018,277.88333650009497,3.0,50.38685910714486,142.50427512825382,92.16673235231346,5.0,257.5648700485137
8653-1,Racers,Ferrari,2005.0,100.0,,1360.0,20/03/2005,31/12/2006,742.6911061595135,742.6911061595135,1.0,179.15327682540394,839.7809851190809,378.17862589436675,5.0,742.6911061595135
8654-1,Racers,Ferrari,2005.0,79.99,6.0,813.0,20/03/2005,31/12/2007,222.82188805159615,222.82188805159615,1.0,78.37955861111422,108.0,89.70364688889137,4.0,222.82188805159615
8655-1,Racers,Tiny Turbos,2005.0,4.0,,58.0,01/06/2005,31/12/2005,,,,,,,,10.0
8656-1,Racers,Tiny Turbos,2005.0,4.0,,47.0,01/06/2005,31/12/2005,,,,,,,,8.95
8657-1,Racers,Tiny Turbos,2005.0,4.0,,39.0,01/06/2005,31/12/2005,,,,,,,,14.32
8658-1,Racers,Tiny Turbos,2005.0,4.0,,32.0,01/06/2005,31/12/2005,,,,,,,,10.0
8715-1,Bionicle,Accessories,2005.0,20.0,,401.0,,,,,,,,,,317.89
8736-1,Bionicle,Toa Hordika,2005.0,8.99,,48.0,01/07/2005,31/07/2006,99.7659810321468,99.7659810321468,2.0,7.837955861111422,33.516557179246554,15.86601036069206,10.0,99.7659810321468
8737-1,Bionicle,Toa Hordika,2005.0,9.0,,48.0,01/07/2005,31/07/2006,,,,,,,,41.01
8738-1,Bionicle,Toa Hordika,2005.0,9.0,,48.0,01/07/2005,31/07/2006,42.54890324603343,54.86569102777995,3.0,5.038685910714486,22.114232608135797,14.279714595214198,13.0,47.40097116005479
8739-1,Bionicle,Toa Hordika,2005.0,9.0,,48.0,01/07/2005,31/07/2006,,,,,,,,22.63
8740-1,Bionicle,Toa Hordika,2005.0,9.0,,48.0,01/07/2005,31/07/2006,42.54890324603343,42.54890324603343,1.0,13.548466559921172,19.706860450794434,15.659116102520462,4.0,42.54890324603343
8741-1,Bionicle,Toa Hordika,2005.0,9.0,,48.0,01/07/2005,31/07/2006,49.26715112698608,50.6219977829782,2.0,12.661810489937588,22.17021800714374,16.52944558066035,13.0,49.94457445498214
8742-1,Bionicle,Visorak,2005.0,9.0,,47.0,01/03/2005,31/12/2005,,,,,,,,21.28
8743-1,Bionicle,Visorak,2005.0,9.0,,47.0,01/03/2005,31/12/2005,68.7,68.7,1.0,6.6,22.17021800714374,14.924345125810085,6.0,68.7
8744-1,Bionicle,Visorak,2005.0,9.0,,47.0,01/03/2005,31/12/2005,,,,,,,,50.27
8745-1,Bionicle,Visorak,2005.0,9.0,,48.0,01/03/2005,31/12/2005,43.10875723611282,43.10875723611282,1.0,10.734508762042775,22.17021800714374,16.513532419699636,8.0,43.10875723611282
8746-1,Bionicle,Visorak,2005.0,9.0,,48.0,01/03/2005,31/12/2005,43.66861122619221,43.66861122619221,1.0,11.4,22.394159603175492,17.134956491623587,11.0,43.66861122619221
8747-1,Bionicle,Visorak,2005.0,9.0,,48.0,01/03/2005,31/12/2005,,,,,,,,50.0
8748-1,Bionicle,Accessories,2005.0,2.0,,5.0,,,,,,,,,,3.21
8755-1,Bionicle,Warriors,2005.0,20.0,,203.0,01/03/2005,31/07/2006,,,,,,,,109.99
8756-1,Bionicle,Warriors,2005.0,20.0,,211.0,01/03/2005,31/07/2006,184.7518167261978,184.7518167261978,1.0,44.788319206350984,83.3,69.77894657873227,6.0,184.7518167261978
8757-1,Bionicle,Playsets,2005.0,30.0,14.0,189.0,21/07/2005,31/12/2006,,,,,,,,35.91
8758-1,Bionicle,Playsets,2005.0,50.0,14.0,410.0,21/07/2005,31/12/2006,95.17517831349583,95.17517831349583,1.0,64.04729646508191,64.04729646508191,64.04729646508191,1.0,95.17517831349583
8759-1,Bionicle,Playsets,2005.0,80.0,14.0,856.0,21/07/2005,31/12/2006,201.54743642857943,201.54743642857943,1.0,78.37955861111422,123.1678778174652,104.4230978975782,3.0,201.54743642857943
8761-1,Bionicle,Warriors,2005.0,20.0,,233.0,01/03/2005,31/07/2006,235.13867583334263,235.13867583334263,1.0,95.0,110.85109003571868,102.5214564041698,4.0,235.13867583334263
8762-1,Bionicle,Toa Hagah,2005.0,8.99,,53.0,02/04/2005,31/12/2005,33.591239404763236,100.0,2.0,17.010603634572103,61.74,27.759475678076495,21.0,66.79561970238161
8769-1,Bionicle,Playsets,2005.0,40.0,14.0,325.0,21/07/2005,31/12/2005,95.17517831349583,147.80145338095824,2.0,27.032502529416245,27.032502529416245,27.032502529416245,1.0,121.48831584722704
8791-1,Castle,Knights' Kingdom II,2005.0,8.99,,42.0,01/01/2005,31/07/2006,42.26897625099374,42.26897625099374,1.0,2.239415960317549,4.378058202420809,3.308737081369179,2.0,42.26897625099374
8792-1,Castle,Knights' Kingdom II,2005.0,9.0,,43.0,01/01/2005,31/07/2006,,,,,,,,20.56
8793-1,Castle,Knights' Kingdom II,2005.0,9.0,,44.0,01/01/2005,31/07/2006,45.34817319643037,45.34817319643037,1.0,7.278101871032035,10.637225811508358,8.539639528677588,3.0,45.34817319643037
8794-1,Castle,Knights' Kingdom II,2005.0,9.0,,44.0,01/01/2005,31/07/2006,,,,,,,,22.77
8795-1,Castle,Knights' Kingdom II,2005.0,9.0,,44.0,01/01/2005,31/07/2006,55.97420192813714,55.97420192813714,1.0,6.709067976276736,7.448123817610345,7.07859589694354,2.0,55.97420192813714
8796-1,Castle,Knights' Kingdom II,2005.0,9.0,,43.0,01/03/2005,31/07/2006,,,,,,,,27.56
8873-1,Castle,Knights' Kingdom II,2005.0,8.0,2.0,46.0,01/07/2005,31/12/2006,,,,,,,,33.6
8874-1,Castle,Knights' Kingdom II,2005.0,20.0,3.0,129.0,01/07/2005,31/12/2006,,,,,,,,65.29
8875-1,Castle,Knights' Kingdom II,2005.0,20.0,4.0,135.0,01/07/2005,31/12/2006,,,,,,,,82.66
8876-1,Castle,Knights' Kingdom II,2005.0,40.0,5.0,280.0,01/07/2005,31/12/2006,,,,,,,,99.97
8877-1,Castle,Knights' Kingdom II,2005.0,99.99,9.0,967.0,01/07/2005,31/12/2006,,,,,,,,421.09
9236-1,Education,Duplo,2005.0,26.0,4.0,37.0,,,,,,,,,,89.99
9247-1,Education,,2005.0,49.99,31.0,202.0,,,,,,,,,,138.2
9543-1,Education,Duplo,2005.0,80.0,,124.0,,,,,,,,,,89.99
9544-1,Education,,2005.0,100.0,2.0,555.0,01/01/2005,31/12/2006,,,,,,,,125.0
10133-1,Trains,9V,2005.0,40.0,2.0,407.0,,,,,,,,,,439.43
10143-1,Star Wars,Ultimate Collector Series,2005.0,269.99,,3441.0,01/09/2005,31/12/2007,4976.474935336863,4976.474935336863,1.0,826.3444893571757,1400.0,1113.172244678588,2.0,4976.474935336863
10144-1,Star Wars,Episode IV,2005.0,139.99,11.0,1669.0,15/06/2005,31/12/2008,470.2773516666853,559.8539900793872,3.0,189.991,324.70411716624307,254.54837238874768,3.0,521.8383220843187
10168-1,Seasonal,Easter,2005.0,3.99,,61.0,01/03/2005,31/07/2007,,,,,,,,17.85
10169-1,Seasonal,Easter,2005.0,3.99,,57.0,01/03/2005,31/07/2007,,,,,,,,8.95
10170-1,Trains,9V,2005.0,40.0,,366.0,01/05/2005,31/07/2006,,,,,,,,207.47
10203-1,Bionicle,Warriors,2005.0,50.0,,647.0,01/08/2005,31/12/2005,,,,,,,,287.61
65716-1,Bionicle,Product Collection,2005.0,30.0,,258.0,,,,,,,,,,84.27
65757-1,Bionicle,Product Collection,2005.0,18.0,,108.0,,,,,,,,,,129.99
65766-1,Duplo,Product Collection,2005.0,70.0,,87.0,,,,,,,,,,299.9
65767-1,Castle,Product Collection,2005.0,30.0,,314.0,,,,,,,,,,99.0
65771-1,Star Wars,Product Collection,2005.0,60.0,,544.0,,,,,,,,,,379.0
TF05-1,Star Wars,Promotional,2005.0,0.0,3.0,53.0,,,,,,,,,,499.98
630-3,Bricks and More,Accessories,2011.0,2.49,,1.0,,,0.4183548865034767,8.937748581132414,147.0,0.2049065603690557,0.5598539900793873,0.3360427898524559,39.0,1.9832039598776936
2063-1,HERO Factory,Ordeal of Fire,2011.0,7.99,,31.0,01/01/2011,31/12/2011,,,,,,,,40.0
2065-1,HERO Factory,Ordeal of Fire,2011.0,7.99,,30.0,01/01/2011,31/12/2011,,,,,,,,39.02
2067-1,HERO Factory,Ordeal of Fire,2011.0,7.99,,31.0,01/01/2011,31/12/2011,,,,,,,,26.46
2068-1,HERO Factory,Ordeal of Fire,2011.0,7.99,,31.0,01/01/2011,31/12/2011,,,,,,,,22.26
2111-1,Ninjago,Spinners,2011.0,9.99,1.0,19.0,01/01/2011,31/07/2011,,,,,,,,43.52
2112-1,Ninjago,Spinners,2011.0,9.99,1.0,19.0,01/01/2011,30/04/2011,,,,,,,,29.99
2113-1,Ninjago,Spinners,2011.0,9.99,1.0,19.0,01/01/2011,30/04/2011,,,,,,,,40.51
2114-1,Ninjago,Spinners,2011.0,9.99,1.0,20.0,01/01/2011,30/04/2011,,,,,,,,11.85
2115-1,Ninjago,Spinners,2011.0,9.99,1.0,21.0,01/01/2011,31/07/2011,,,,,,,,11.56
2116-1,Ninjago,Spinners,2011.0,9.99,1.0,22.0,01/01/2011,30/04/2011,,,,,,,,9.91
2141-1,HERO Factory,Ordeal of Fire,2011.0,7.99,,30.0,01/01/2011,31/12/2011,,,,,,,,33.7
2142-1,HERO Factory,Ordeal of Fire,2011.0,7.99,,29.0,01/01/2011,31/12/2011,,,,,,,,30.57
2143-1,HERO Factory,Savage Planet,2011.0,7.99,,30.0,01/07/2011,31/07/2012,,,,,,,,23.99
2144-1,HERO Factory,Savage Planet,2011.0,7.99,,29.0,01/07/2011,31/07/2012,,,,,,,,28.99
2145-1,HERO Factory,Savage Planet,2011.0,7.99,,31.0,01/07/2011,31/07/2012,102.76108766445628,102.76108766445628,1.0,10.290116337659136,12.588876820925105,11.43949657929212,2.0,102.76108766445628
2170-1,Ninjago,Spinners,2011.0,9.99,1.0,21.0,01/04/2011,31/12/2011,,,,,,,,19.99
2171-1,Ninjago,Spinners,2011.0,9.99,1.0,22.0,01/04/2011,31/12/2011,,,,,,,,25.61
2172-1,Ninjago,Spinners,2011.0,9.99,1.0,21.0,01/04/2011,31/07/2011,,,,,,,,22.66
2173-1,Ninjago,Spinners,2011.0,9.99,1.0,26.0,01/04/2011,31/07/2011,,,,,,,,23.44
2174-1,Ninjago,Spinners,2011.0,9.99,1.0,24.0,01/08/2011,31/12/2011,17.49,17.49,2.0,6.0,6.0,6.0,1.0,17.49
2175-1,Ninjago,Spinners,2011.0,9.99,1.0,23.0,01/08/2011,31/12/2011,,,,,,,,8.02
2182-1,HERO Factory,Savage Planet,2011.0,7.99,,30.0,01/07/2011,31/07/2012,71.03918668977629,71.03918668977629,1.0,18.113141722351937,20.787378651647657,19.45026018699979,2.0,71.03918668977629
2183-1,HERO Factory,Savage Planet,2011.0,7.99,,30.0,01/07/2011,31/07/2012,,,,,,,,19.95
2191-1,HERO Factory,Savage Planet,2011.0,7.99,,28.0,01/07/2011,31/07/2012,,,,,,,,28.99
2192-1,HERO Factory,Ordeal of Fire,2011.0,12.99,,61.0,01/01/2011,31/12/2011,,,,,,,,31.72
2193-1,HERO Factory,Ordeal of Fire,2011.0,12.99,,63.0,01/01/2011,31/12/2011,68.95553057833004,68.95553057833004,1.0,10.637225811508358,20.154743642857945,15.277639646428202,5.0,68.95553057833004
2194-1,HERO Factory,Ordeal of Fire,2011.0,12.99,,57.0,01/01/2011,31/12/2011,,,,,,,,21.08
2231-1,HERO Factory,Savage Planet,2011.0,12.99,,48.0,01/07/2011,31/12/2011,,,,,,,,34.99
2232-1,HERO Factory,Savage Planet,2011.0,12.99,,52.0,01/07/2011,31/12/2011,,,,,,,,31.51
2233-1,HERO Factory,Savage Planet,2011.0,12.99,,55.0,01/07/2011,31/07/2012,,,,,,,,28.74
2235-1,HERO Factory,Ordeal of Fire,2011.0,19.99,,125.0,01/01/2011,31/12/2011,,,,,,,,58.0
2236-1,HERO Factory,Savage Planet,2011.0,24.99,,104.0,01/07/2011,31/07/2012,,,,,,,,44.99
2254-1,Ninjago,Pilot Season,2011.0,19.99,2.0,169.0,01/08/2011,31/12/2011,,,,,,,,54.96
2255-1,Ninjago,Spinners,2011.0,9.99,1.0,20.0,01/08/2011,31/12/2011,,,,,,,,19.0
2256-1,Ninjago,Spinners,2011.0,9.99,1.0,23.0,01/08/2011,31/12/2011,24.0,24.0,20.0,12.06290422134557,12.06290422134557,12.06290422134557,3.0,24.0
2257-1,Ninjago,Spinners,2011.0,19.99,2.0,57.0,01/01/2011,31/12/2011,,,,,,,,23.49
2258-1,Ninjago,Pilot Season,2011.0,6.99,2.0,71.0,01/01/2011,31/12/2011,10.423399105298508,10.423399105298508,1.0,8.5,8.5,8.5,1.0,10.423399105298508
2259-1,Ninjago,Pilot Season,2011.0,14.99,2.0,157.0,01/01/2011,31/12/2011,,,,,,,,51.5
2260-1,Ninjago,Pilot Season,2011.0,19.99,2.0,158.0,01/01/2011,31/12/2011,,,,,,,,107.82
2263-1,Ninjago,Pilot Season,2011.0,29.99,3.0,298.0,01/01/2011,31/12/2011,,,,,,,,51.56
2282-1,HERO Factory,Savage Planet,2011.0,24.99,,174.0,01/07/2011,31/07/2012,,,,,,,,69.99
2283-1,HERO Factory,Savage Planet,2011.0,29.99,,331.0,01/07/2011,31/07/2012,,,,,,,,99.99
2504-1,Ninjago,Pilot Season,2011.0,49.99,3.0,373.0,01/01/2011,31/12/2011,,,,,,,,60.82
2505-1,Ninjago,Pilot Season,2011.0,69.99,6.0,518.0,01/01/2011,31/12/2011,,,,,,,,180.26
2506-1,Ninjago,Pilot Season,2011.0,59.99,4.0,515.0,01/06/2011,31/12/2012,,,,,,,,112.12
2507-1,Ninjago,Pilot Season,2011.0,119.99,7.0,1174.0,01/06/2011,31/12/2012,,,,,,,,244.43
2508-1,Ninjago,Pilot Season,2011.0,19.99,2.0,189.0,01/06/2011,31/12/2011,,,,,,,,55.52
2509-1,Ninjago,Pilot Season,2011.0,34.99,2.0,227.0,01/06/2011,31/12/2011,,,,,,,,208.99
2516-1,Ninjago,Pilot Season,2011.0,4.99,1.0,45.0,01/01/2011,31/12/2011,,,,,,,,14.15
2518-1,Ninjago,Pilot Season,2011.0,24.99,2.0,174.0,01/01/2011,31/12/2011,,,,,,,,50.0
2519-1,Ninjago,Pilot Season,2011.0,29.99,7.0,371.0,01/01/2011,31/12/2011,,,,,,,,35.96
2520-1,Ninjago,Pilot Season,2011.0,49.99,2.0,463.0,01/01/2011,31/12/2011,,,,,,,,54.44
2521-1,Ninjago,Pilot Season,2011.0,79.99,4.0,645.0,01/06/2011,31/12/2011,,,,,,,,249.89
3365-1,City,Space,2011.0,4.99,1.0,37.0,01/03/2011,31/12/2013,10.917152806548051,10.917152806548051,1.0,2.239415960317549,11.0,5.032496391963514,14.0,10.917152806548051
3366-1,City,Space,2011.0,19.99,1.0,165.0,01/03/2011,31/12/2013,29.10121040432655,29.10121040432655,1.0,5.0,19.03503566269917,11.212167004520682,12.0,29.10121040432655
