set_number,min_value_new,max_value_new,mean_value_new,quantity_new,min_value_used,max_value_used,mean_value_used,quantity_used
71007-1,12.612030037133426,32.52690336258487,19.94196281022062,37.0,10.734508762042777,13.446573133726725,12.562593686767919,5.0
71007-10,2.373908281587143,15.592596635117648,5.978863791074831,180.0,2.28108311193409,20.07269368845988,4.936793662826026,26.0
71007-11,6.231509239166249,12.0,9.103168613667837,73.0,5.635617100072459,8.049539757936827,6.529379690692122,9.0
71007-12,3.8576009575791073,13.51375561253625,7.453551836479444,75.0,3.447776528916502,8.523217144968593,4.966171654430849,21.0
71007-13,4.012022649813488,16.795619702381618,7.134735906123561,101.0,3.007004266967233,6.4809596650833265,4.737281158051172,21.0
71007-14,10.0,21.21846622400878,13.968843201674002,199.0,7.5,13.406622871698621,9.201838301107061,15.0
71007-15,3.2641238871823215,15.592596635117648,7.5213316749339,114.0,3.354533988138368,9.268942659754337,5.811701672806072,21.0
71007-16,10.914817644582353,29.601719871457526,19.797269295300246,66.0,7.929886016507954,12.02566370690524,10.489031791359295,6.0
71007-2,10.99,25.19342955357243,18.281043691603994,25.0,10.734508762042777,15.0,13.693080994232018,7.0
71007-3,4.600089586776818,20.994524627977025,10.831363983948265,22.0,5.367254381021389,9.0,6.895653676906608,10.0
71007-4,4.478831920635098,11.756933791667134,7.07315081635971,122.0,4.468874290566207,6.70705080115106,5.419609522644593,20.0
71007-5,10.238121755546283,32.067316843767145,17.16148349267737,83.0,8.050881571532083,11.54978781533776,9.601668981589196,6.0
71007-6,2.81965837558646,13.0,5.6135091344431505,121.0,3.5,6.036819365053806,4.380235074231668,14.0
71007-7,5.934770703967858,18.0,11.68085148991027,39.0,6.038161178649062,8.937748581132414,7.042246376979827,10.0
71007-8,4.006612516380032,12.0,8.184145413910166,50.0,3.9986045138609345,6.036819365053806,4.792586525283494,10.0
71007-9,9.198894591150179,19.9,15.323429687981742,26.0,13.406622871698621,16.0,14.703311435849312,2.0
71008-1,22.997878769077175,47.016538086866944,36.838762210731474,122.0,23.5,51.73050868333539,31.556555651937497,11.0
71008-10,4.964710302444785,13.0,8.989828369033427,131.0,3.3719254452803384,9.0,6.7871500689069215,14.0
71008-11,7.96436378179712,134.4858860809101,20.285126536511196,43.0,4.214636502697045,8.0,6.347579657855629,13.0
71008-12,3.2641238871823215,15.0,8.515547374110238,121.0,3.354533988138368,6.70705080115106,5.519856577762301,8.0
71008-13,2.015474364285794,10.0,5.946312005906491,237.0,3.123755847843655,6.615141024608861,4.32825101391172,23.0
71008-14,10.917152806548053,33.46,15.341713218736356,109.0,10.063601964415104,11.477006796627439,10.99019594083444,3.0
71008-15,3.6390509355160177,11.30233235172267,6.165276327978945,195.0,1.1955559133725144,6.709067976276736,4.657569734611012,21.0
71008-16,3.9077808507541234,9.418983529095613,6.06099216904261,161.0,3.447776528916502,7.071357646995679,4.895415258176191,23.0
71008-2,6.237038654047059,14.55620374206407,9.629316987091219,40.0,6.15839389087326,6.718247880952648,6.4281833138047,9.0
71008-3,10.570043332698832,30.44,14.525309705420538,184.0,7.5,16.51009416744113,10.199309805947523,14.0
71008-4,3.0418911313843906,9.0,6.373828109850784,181.0,3.99,7.6,5.005628503815301,16.0
71008-5,6.528247774364643,13.9,10.535952482975292,33.0,4.8412804814467245,9.0,6.747922199369661,12.0
71008-6,3.2641238871823215,12.0,7.661249130168911,83.0,4.478831920635098,7.0,5.609326188604314,10.0
71008-7,4.478831920635098,9.0,6.2226263033749865,63.0,4.025440785766041,8.0,5.526658043283237,12.0
71008-8,6.528247774364643,12.31678778174652,9.40601886092671,67.0,6.010592437492303,8.049539757936827,7.225837441246273,10.0
71008-9,4.154339492777501,14.660336584218836,7.491187447092884,84.0,4.11136434732091,8.0,5.8926560762927505,20.0
71009-1,3.413135445983246,28.301738906493185,7.4182183133598025,131.0,3.4,9.0,4.79051046787808,15.0
71009-10,4.006612516380032,28.608538893056693,10.257801830720275,84.0,4.085814419599369,8.0,5.2503812546363,5.0
71009-11,4.006612516380032,28.608538893056693,11.01325149409006,83.0,4.696347583393715,8.0,5.964210145158923,5.0
71009-12,4.154339492777501,28.608538893056693,9.99923556042266,72.0,4.675872034740971,9.085310551008298,6.195782421469516,6.0
71009-13,2.81965837558646,28.608538893056693,6.844848380182196,143.0,3.365029892222506,7.0,4.827813995502004,19.0
71009-14,4.006612516380032,28.301738906493185,8.660817452728509,59.0,4.025440785766041,8.84569304325432,6.052392374847699,14.0
71009-15,3.354533988138368,28.608538893056693,6.137774277483866,208.0,2.7531713746213993,7.0,4.136959389568648,25.0
71009-16,3.0418911313843906,28.608538893056693,7.079288645327368,222.0,3.3411158521858146,11.08510900357187,5.592780046268927,13.0
71009-17,77.96298317558823,128.899,104.5909058869448,7.0,94.26821484956723,94.26821484956723,94.26821484956723,1.0
71009-2,3.560862422380714,15.0,7.019723403811014,99.0,4.137331834699802,122.1601406353223,17.640309440392496,20.0
71009-3,4.600089586776818,37.319866978691955,10.493069610454787,73.0,4.750142504275128,8.0,5.715859974458869,8.0
71009-4,5.193566657173603,37.319866978691955,11.931351360011233,72.0,3.3031385414683854,11.08510900357187,7.226471050098011,8.0
71009-5,3.560862422380714,28.608538893056693,8.726096572012832,87.0,3.354533988138368,7.0,5.387175686760244,15.0
71009-6,3.560862422380714,28.608538893056693,7.108638771117741,103.0,1.6376938512353383,7.996954394293969,4.554585199417156,24.0
71009-7,5.934770703967858,37.319866978691955,13.64089391747392,47.0,6.406658346032644,11.0,8.236769202294209,5.0
71009-8,4.006612516380032,37.319866978691955,9.253074135755172,156.0,4.480730376979886,8.937748581132414,5.938952158103498,8.0
71009-9,4.154339492777501,28.608538893056693,10.523789767085315,62.0,4.8125048987224135,8.0,5.770199116114272,14.0
7101-1,107.95,140.0,123.975,2.0,44.66515132853352,83.9780985119081,61.04084670984456,5.0
71010-1,6.380520797967175,37.319866978691955,15.42718984591525,67.0,4.482109487591453,9.0,7.296535675797457,6.0
71010-10,5.7870437275703885,28.608538893056693,10.770984779997796,35.0,5.767114832407482,13.548466559921172,8.76991177232099,9.0
71010-11,6.626853569925,37.319866978691955,11.736853448117376,38.0,4.696347583393715,8.0,5.848258135564886,5.0
71010-12,3.0,37.319866978691955,7.229834651212336,134.0,2.9030278373476945,7.208667341177665,5.943568469174663,27.0
71010-13,5.934770703967858,37.319866978691955,12.64950241660749,43.0,5.769798459597992,10.0,7.376971117711735,9.0
71010-14,4.006612516380032,24.87991131912797,9.724662235203635,85.0,4.766799243270621,9.801923658309912,7.582321057013157,12.0
71010-15,5.7870437275703885,24.87991131912797,11.134838503965184,44.0,4.142919526587466,8.909516398123369,6.22696688569255,18.0
71010-16,4.600089586776818,24.87991131912797,10.825613411683996,104.0,5.5571107055279985,14.95,10.168623958871526,7.0
71010-2,5.934770703967858,37.319866978691955,10.83765551403688,48.0,3.1029988760248517,13.95,6.885479572467429,19.0
71010-3,3.0,24.87991131912797,7.161340717951787,153.0,3.2694693776209247,5.99,4.441075063164035,15.0
71010-4,6.97399786836396,62.199778297819925,20.232330580271533,43.0,8.957663841270197,16.770986126818126,11.52035846525933,6.0
71010-5,3.347926860674736,24.87991131912797,6.974699820226664,250.0,3.918977930555711,9.965401023413094,5.1989222156604935,15.0
71010-6,4.96045046252849,24.87991131912797,9.21135134302346,54.0,3.359123940476324,10.0,5.667062051924375,22.0
71010-7,4.600089586776818,37.319866978691955,12.828927026221177,27.0,6.5,11.0,7.669792518111277,8.0
71010-8,4.89682812197521,37.319866978691955,11.104751496494456,68.0,5.082652479574387,7.076554434603456,5.820652171398501,12.0
71010-9,2.6706468167855357,24.87991131912797,7.457357021677195,274.0,4.0,12.86544469202432,5.954204047679423,27.0
71011-1,8.902156055951785,74.63973395738391,16.87398476249571,65.0,10.042132946891018,33.47926860674736,16.223347168362608,10.0
71011-10,3.560862422380714,24.87991131912797,8.154705551703087,79.0,3.918977930555711,8.865847786897177,5.648667791008349,13.0
71011-11,5.1391871969722684,28.608538893056693,9.450508965202403,57.0,4.13043628164197,6.70705080115106,5.038028719458956,9.0
71011-12,2.5,26.12278717710421,5.671323583189407,375.0,2.5513546313982114,7.0,3.8266363321038126,42.0
71011-13,4.478831920635098,26.12278717710421,9.320240559200284,299.0,4.572297407388565,10.291236045639298,6.81941416815809,13.0
71011-14,2.0,24.87991131912797,4.766776967059938,270.0,2.0127203928830206,5.890561683170974,3.4444765560581474,43.0
71011-15,2.2261813051896744,24.87991131912797,5.1499171073548515,247.0,2.595067493223841,11.95,4.431429410508855,40.0
71011-16,11.869541407935715,62.199778297819925,24.04123694798097,123.0,11.231413327414911,16.0,13.1144286891942,7.0
71011-17,85.0,100.76252113448813,93.7123635559527,8.0,85.24903289868365,85.24903289868365,85.24903289868365,1.0
71011-2,5.044555098372679,37.319866978691955,10.153815786036558,135.0,2.6836271905106943,7.0,4.923033254178252,15.0
71011-3,22.997878769077175,111.95960093607587,43.29773950370502,59.0,21.469017524085555,26.87299152381059,24.164884587497465,3.0
71011-4,2.448414060987605,24.87991131912797,5.82484758570169,266.0,3.031156911681829,7.99,4.732537521505118,38.0
71011-5,9.051167614752709,49.75982263825594,16.245694791806528,38.0,6.709067976276736,13.95,9.57235268312595,8.0
71011-6,7.455571941427955,49.75982263825594,12.502488200954595,116.0,6.641977296513969,7.949926659127299,7.287771304663956,5.0
71011-7,7.418463379959822,49.75982263825594,15.61417544124842,21.0,7.715428172718246,11.0,8.740934571172474,12.0
71011-8,4.600089586776818,49.75982263825594,9.82589476904174,112.0,4.696347583393715,7.0,5.6231566434402565,5.0
71011-9,3.1163969107848533,24.87991131912797,6.715557228614699,308.0,3.473105448348638,8.0,5.163278824259347,23.0
71012-1,13.798984177926997,62.199778297819925,23.561722015709744,46.0,16.347346888104624,16.795619702381618,16.57148329524312,2.0
71012-10,10.673,74.63973395738391,19.166739014577292,89.0,9.245,13.0,10.988696875363408,4.0
71012-11,9.718726064640828,62.199778297819925,17.758693534422218,75.0,9.141,15.0,10.988933418342945,12.0
71012-12,6.083782262768781,37.319866978691955,11.745554113595865,89.0,5.702707779835225,11.05088379443146,7.8922476038940275,24.0
71012-13,3.52708013750014,24.87991131912797,6.219138121553206,160.0,2.99,5.5,4.234635900805762,9.0
71012-14,3.8576009575791073,24.87991131912797,6.595927170765199,150.0,2.5798071862858163,6.0,4.60753318557036,11.0
71012-15,10.089110196745358,49.75982263825594,17.203894512686897,56.0,10.077371821428972,14.0,11.549405217904754,6.0
71012-16,15.641060016981724,62.199778297819925,27.676493312398648,7.0,14.49158682875775,19.0,16.79187463774515,4.0
71012-17,12.612030037133426,37.319866978691955,20.006194932830418,12.0,12.477436823104691,18.0,15.112175189348767,5.0
71012-18,25.0,74.63973395738391,37.677894116434224,16.0,21.12148780291442,24.63357556349304,22.585021122135817,3.0
71012-19,171.51856298629414,209.994,190.44118766209806,11.0,180.27298480556271,180.27298480556271,180.27298480556271,1.0
71012-2,5.25,24.87991131912797,8.741123486087401,65.0,1.99,7.0,4.951740804398213,8.0
71012-3,13.5,62.199778297819925,21.523612316815687,70.0,11.963610015296675,14.0,12.981805007648337,3.0
71012-4,15.579415389117353,49.75982263825594,23.912909060812094,10.0,9.924,16.101763143064165,12.068938384281964,8.0
71012-5,6.75,49.75982263825594,12.97615522222722,30.0,7.837955861111422,12.304470993964776,9.631215219070867,6.0
71012-6,17.90189118677849,74.63973395738391,31.12061881697699,10.0,12.93822571073464,19.0,16.568497213449703,4.0
71012-7,16.320619435911606,74.63973395738391,29.96897773752365,8.0,25.0,36.93804655745781,29.036015519152603,3.0
71012-8,12.759757013530892,62.199778297819925,22.438916798928396,43.0,12.42043511305339,16.0,14.210217556526695,2.0
71012-9,5.3412936335710715,49.75982263825594,11.179362633259933,120.0,5.61,8.06451144497146,7.165871860068874,10.0
71013-1,5.367254381021389,20.994524627977025,8.012202442249656,76.0,4.482109487591453,11.061595135988533,7.040220070645983,8.0
71013-10,7.044521375090572,17.0,8.849967334520647,83.0,5.71051069880975,9.517517831349585,7.129411262746352,9.0
71013-11,15.592596635117648,19.87481664781825,17.33874428559621,21.0,11.99,18.0,15.042644594611,7.0
71013-12,4.68,9.49,6.149775853280242,115.0,4.156374691240737,5.365912567426133,4.694455129773387,9.0
71013-13,6.147196811071673,20.994524627977025,11.260393624329259,29.0,8.050881571532083,13.0,9.686322672372594,11.0
71013-14,2.6836271905106943,6.95,4.847667236170378,142.0,2.6836271905106943,6.0,3.935730733304577,25.0
71013-15,6.131295526656835,23.605683637707287,8.681252962536284,100.0,2.7992699503969365,13.473446125250534,6.534914932944813,9.0
71013-16,9.4,26.333292277374063,13.01652918383994,23.0,6.888657504775171,13.0,9.41868416717163,7.0
71013-17,83.74295983607476,106.37225811508358,93.2575495343616,11.0,79.2595555126499,79.2595555126499,79.2595555126499,1.0
71013-2,3.189618107781859,11.18588272178616,5.568988786494196,155.0,3.1029988760248517,8.99,5.136038717091977,19.0
71013-3,3.560862422380714,11.04,5.25531480647343,137.0,3.3411158521858146,6.0,4.431977565171166,10.0
71013-4,5.038685910714486,17.0,9.341122211770697,43.0,5.516442446266403,10.336434033691672,7.210430687993615,5.0
71013-5,3.689987386952205,11.197079801587746,6.367811991393336,88.0,3.1374766413140165,6.70772616268148,4.799020620971134,10.0
71013-6,12.478755087084654,35.66,16.58184092416472,22.0,7.585108363616304,16.95,10.807711997351388,8.0
71013-7,6.677259333165567,14.545006662262482,9.042507141706725,32.0,6.709067976276736,9.5,7.771125456322305,6.0
71013-8,3.5158830576985522,11.18588272178616,5.378346911069516,114.0,3.1029988760248517,8.192903290821754,5.297487000680762,21.0
71013-9,5.586092863207758,10.632746979587724,7.964870035526891,27.0,4.757931609904773,8.0,6.334815023865433,6.0
71014-10,3.359123940476324,16.795619702381618,6.56827202798764,91.0,4.937912192500196,4.937912192500196,4.937912192500196,1.0
71014-11,3.135182344444569,12.596714776786214,6.1877321599026605,139.0,4.624393958055739,7.311693110436798,5.844875656428804,12.0
71014-12,3.359123940476324,12.596714776786214,5.959467190988404,86.0,4.859532633889081,7.883863888297932,7.088311368395122,4.0
71014-13,3.359123940476324,13.996349751984683,6.310754673464647,42.0,5.990437693849444,8.416844886853509,7.203641290351476,3.0
71014-15,3.359123940476324,15.45197012619109,6.675258268062673,36.0,8.957663841270197,8.957663841270197,8.957663841270197,1.0
71014-17,89.52513184561465,244.65619366469224,122.60570095084545,9.0,127.47229154925797,127.47229154925797,127.47229154925797,1.0
71014-3,9.51303899942895,18.32290138731819,13.277985096686786,11.0,15.678151138183162,15.678151138183162,15.678151138183162,1.0
71014-5,5.430583703770057,13.289814016504495,8.074965993554446,47.0,11.562104603119508,11.562104603119508,11.562104603119508,1.0
71014-6,3.689987386952205,12.876641771825907,6.679642450949084,48.0,3.467735614551725,4.870729713690669,4.169232664121197,3.0
71014-7,5.027488830912898,13.996349751984683,7.061033634232112,38.0,4.926715112698608,11.08510900357187,7.042963195198692,3.0
71014-8,4.287964074657353,15.45197012619109,7.921059073443119,44.0,5.598539900793873,8.622871155202724,7.315798706364048,7.0
71014-9,5.031800982207552,12.876641771825907,8.16116551029647,20.0,6.852612838571701,9.836634605694835,8.344623722133267,2.0
71016-1,559.8539900793872,670.7050801151059,615.2795350972466,2.0,527.401421098658,559.8427929995858,543.622107049122,2.0
71017-1,6.830218678968524,17.43015860236696,9.916319910280995,34.0,5.353836245068836,14.95,10.16402895835997,5.0
71017-10,4.25,19.49074579389706,6.407200820981944,53.0,2.8178085500362293,7.344164641861402,5.052131686670742,22.0
71017-11,3.5,19.49074579389706,6.684878531594916,36.0,4.025440785766041,8.95,7.587846333820733,7.0
71017-12,2.7237434578440367,15.592596635117648,4.941749891475124,111.0,3.3411158521858146,7.4135865366312474,5.083671719933838,14.0
71017-13,5.586092863207758,12.596714776786214,7.435240772161247,56.0,3.8182042123414215,9.582460894198793,6.2551565073445685,10.0
71017-14,4.729892923275099,10.077371821428972,6.116550541364554,50.0,3.42,8.0,4.634221223373871,16.0
71017-15,1.9294427699912817,13.436495761905295,4.202041651976051,306.0,2.0127203928830206,5.23,3.290066557939749,37.0
71017-16,3.6390509355160177,24.884390151048606,7.0526954467051235,62.0,3.354533988138368,8.0,4.955570129077416,6.0
71017-17,2.6836271905106943,11.197079801587746,5.559787726118293,167.0,2.537,6.991456628111388,4.51292186039986,27.0
71017-18,2.340189678531839,13.436495761905295,4.73855772645785,172.0,2.0127203928830206,5.23,3.360908643598738,13.0
71017-19,3.0,19.49074579389706,7.184881330985627,43.0,3.99,12.49,6.197344854310272,9.0
71017-2,4.25,12.238408223135407,9.020830425004469,29.0,5.957652362933742,9.0,7.355884120977914,4.0
71017-20,2.2261813051896744,6.928752981222497,4.192945179281357,273.0,2.217021800714374,6.991456628111388,3.7677448771845974,24.0
71017-3,16.38587239874276,33.53192174543112,23.44418502481913,10.0,12.867992378498778,24.95,18.204498094624697,4.0
71017-4,4.0,24.884390151048606,6.135847531369788,86.0,2.25,7.0,4.58214569775651,15.0
71017-5,8.155695580283327,17.43015860236696,10.825717033561373,77.0,6.270364688889138,10.95,7.804893972905627,7.0
71017-6,2.5,24.884390151048606,5.413120918746314,151.0,2.372,7.271383623151082,4.427564851983207,18.0
71017-7,3.7098739811816386,8.397809851190809,5.936027246070108,35.0,3.5,5.353836245068836,4.27759876323124,11.0
71017-8,3.5,15.592596635117648,6.416425893971507,43.0,3.359123940476324,6.606277082936771,4.588870528721564,12.0
